No,자료유형,등록번호,자료명,저자,출판사,출판년도,청구기호,자료상태,소장처
8819,단행본,0000014195,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.81,대출가능,입실초등학교
8820,단행본,0000014194,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.80,대출가능,입실초등학교
8821,단행본,0000014193,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.79,대출가능,입실초등학교
8822,단행본,0000014192,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.78,대출가능,입실초등학교
8823,단행본,0000014191,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.77,대출가능,입실초등학교
8824,단행본,0000014190,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.76,대출가능,입실초등학교
8825,단행본,0000014189,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.75,대출가능,입실초등학교
8826,단행본,0000014188,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.74,대출가능,입실초등학교
8827,단행본,0000014187,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.73,대출가능,입실초등학교
8828,단행본,0000014186,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.72,대출가능,입실초등학교
8829,단행본,0000014184,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.70,대출가능,입실초등학교
8830,단행본,0000014183,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.69,대출가능,입실초등학교
8831,단행본,0000014182,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.68,대출가능,입실초등학교
8832,단행본,0000014181,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.67,대출가능,입실초등학교
8833,단행본,0000014180,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.66,대출가능,입실초등학교
8834,단행본,0000014179,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.65,대출가능,입실초등학교
8835,단행본,0000014178,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.64,대출가능,입실초등학교
8836,단행본,0000014177,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.63,대출가능,입실초등학교
8837,단행본,0000014176,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.62,대출가능,입실초등학교
8838,단행본,0000014175,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.61,대출가능,입실초등학교
8839,단행본,0000014173,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.59,대출가능,입실초등학교
8840,단행본,0000014172,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.58,대출가능,입실초등학교
8841,단행본,0000014171,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.57,대출가능,입실초등학교
8842,단행본,0000014170,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.56,대출가능,입실초등학교
8843,단행본,0000014169,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.55,대출가능,입실초등학교
8844,단행본,0000014168,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.54,대출가능,입실초등학교
8845,단행본,0000014167,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.53,대출가능,입실초등학교
8846,단행본,0000014166,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.52,대출가능,입실초등학교
8847,단행본,0000014165,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.51,대출가능,입실초등학교
8848,단행본,0000014164,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.50,대출가능,입실초등학교
8849,단행본,0000014163,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.49,대출가능,입실초등학교
8850,단행본,0000014162,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.48,대출가능,입실초등학교
8851,단행본,0000014161,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.47,대출가능,입실초등학교
8852,단행본,0000014160,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.46,대출가능,입실초등학교
8853,단행본,0000014159,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.45,대출가능,입실초등학교
8854,단행본,0000014158,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.44,대출가능,입실초등학교
8855,단행본,0000014157,너도 하늘말나리야,이금이 지음;송진헌 그림,푸른책들,2007,813.8 이17ㄴ c.43,대출가능,입실초등학교
8856,단행본,0000014154,(초등학생이 가장 많이 읽는)우리 옛 이야기,송소영 지음,아이앤북,2010,388.311 송55ㅇ,대출가능,입실초등학교
8857,단행본,0000014152,전래동화에 숨겨진 재미있는 경제 이야기,임채영 지음,나무그늘,2008,320.4 임82ㅈ,대출가능,입실초등학교
8858,단행본,0000014150,(우리 집은)커다란 조개껍데기,김동광 글;김세진 그림,아이세움,2011,404 김25ㅋ,대출가능,입실초등학교
8859,단행본,0000014149,내동생 싸게 팔아요,임정자 글;김영수 그림,아이세움,2017,813.8 임74ㄴ,대출가능,입실초등학교
8860,단행본,0000014148,어린이가 지구를 살리는 50가지방법,존 자브나 지음;노혜숙 옮김,현암사,1991,539.98 자47ㅇ c.6,대출가능,입실초등학교
8861,단행본,0000014147,아기개미와 꽃씨,조장희 지음,푸른책들,2011,813.8 조72ㅇ c.8,대출가능,입실초등학교
8862,단행본,0000014146,빛,정민경 지음;이국현 그림,성우,2008,408 선53 v.5,대출가능,입실초등학교
8863,단행본,0000014145,산과 염기,지재화 지음;장덕현 그림,성우주니어,2008,408 선53 v.3,대출가능,입실초등학교
8864,단행본,0000014144,(세상을 바꾼)수학자 50인의 특강,조국향;김덕영 공저;박종호 그림,아울북,2011,410.4 조16ㅅ,대출가능,입실초등학교
8865,단행본,0000014143,엘레그바의 춤,니나 자프;스티브 자이틀린 [공] 지음;주영이 그림,상상박물관,2009,388.3 자897ㅇ,대출가능,입실초등학교
8866,단행본,0000014142,태양 달 별,미하엘 S. 불 글;한스 G. 쉘렌베르거 그림;전은경 옮김,다감,2011,443 불38ㅌ,대출가능,입실초등학교
8867,단행본,0000014141,옛날 사람들은 어떻게 살았을까,조은수 지음;최영주 그림,창비,2011,380.911 조67ㅇ c.9,대출가능,입실초등학교
8868,단행본,0000014140,비와 비율,오혜정 글;강준구 그림,성우,2011,410.8 선53 v.12,대출가능,입실초등학교
8869,단행본,0000014139,우주,김지현 지음;송효정 그림,What?school,2015,443.1 김78ㅇ,대출가능,입실초등학교
8870,단행본,0000014138,(한권으로 끝내는)교과서 실험관찰 : 5.6학년,양일호 지음,아울북,2011,407 양68ㄱ,대출가능,입실초등학교
8871,단행본,0000014137,(5000년)한국 여성 위인전1. 1,신현배 글;홍우리 그림,홍진P&M,2007,991.1 신94ㅎ v.1,대출가능,입실초등학교
8872,단행본,0000014136,모네의 정원에서,크리스티나 비외르크 지음,미래사,2011,859.7 비65ㅁ c.2,대출가능,입실초등학교
8873,단행본,0000014135,꼬마 정원,크리스티나 비외르크 글;레나 안데르손 그림;김석희 옮김,미래사,2011,859.7 비65ㄲ c.2,대출가능,입실초등학교
8874,단행본,0000014133,"선생님, 바보 의사 선생님",이상희 지음,웅진주니어,2011,998.51 이52ㅅ,대출가능,입실초등학교
8875,단행본,0000014132,"(나는야, 행복한 초등학교 1학년)학교는 즐거워",해리엇 지퍼트 지음;아만다 헤일리 그림,키다리,20,843 지894ㅎ,대출가능,입실초등학교
8876,단행본,0000014130,행복한 우리가족,한성옥 지음,문학동네,2007,813.8 한54ㅎ c.2,대출가능,입실초등학교
8877,단행본,0000014129,인사 잘하고 웃기 잘하는 집,윤수천  글,시공주니어,2005,813.8 윤56ㅇ c.2,대출가능,입실초등학교
8878,단행본,0000014128,점자로 세상을 열다 : 한글 점자 만든 박두성,이미경 지음;권정선 그림,우리교육,2010,991.1 이38ㅈ,대출가능,입실초등학교
8879,단행본,0000014127,꽃이파리가 된 나비,이주영 엮음;김용철 그림,우리교육,1997,811.8 이76ㄲ c.10,대출가능,입실초등학교
8880,단행본,0000014126,아프리카의 옥수수 추장,조호상 지음;이준섭 그림,우리교육,2007,991.1 김56ㅈ c.4,대출가능,입실초등학교
8881,단행본,0000014125,노마의 발견. 1: 철학하는 내가 좋다,어린이철학교육연구소 지음,해냄,2011,104 어298ㄴ v.1,대출가능,입실초등학교
8882,단행본,0000014124,논어,공자 지음;김원중 옮김,글항아리,2012,148.3 공72ㄴ,대출가능,입실초등학교
8883,단행본,0000014123,소학,주희;유청지 엮음,홍익출판사,2005,152.416 주97ㅅ,대출가능,입실초등학교
8884,단행본,0000014122,짜장 짬뽕 탕수육,김영주 글,재미마주,2011,813.8 김64ㅉ c.2,대출가능,입실초등학교
8885,단행본,0000014121,까만 나라 노란 추장,강무홍 글;한수임 그림,웅진주니어,2001,991.1 강36ㄲ c.2,대출가능,입실초등학교
8886,단행본,0000014120,지렁이가 흙 똥을 누었어,이성실 글;이태수 그림,다섯수레,2009,493 이54ㅈ,대출가능,입실초등학교
8887,단행본,0000014118,길아저씨 손아저씨,권정생 글;김용철 그림,국민서관,2006,813.8 권74ㄱ,대출가능,입실초등학교
8888,단행본,0000014117,인문 고전 강의,강유원 지음,라티오,2010,001.3 강66ㅇ,대출가능,입실초등학교
8889,단행본,0000014116,리딩으로 리드하라,이지성 지음,문학동네,2010,029.4 이78ㄹ,대출가능,입실초등학교
8890,단행본,0000014115,초등 고전읽기 혁명 : 실천편,송재환 지음,글담,2012,029.8 송73ㅊ,대출가능,입실초등학교
8891,단행본,0000014112,셰익스피어 4대 비극,윌리엄 셰익스피어 지음;셰익스피어연구회 옮김,아름다운날,2010,842 셰68ㅅ,대출가능,입실초등학교
8892,단행본,0000014111,(쉽게 읽는)백범일지,김구 지음;도진순 엮어 옮김,돌베개,2005,340.99 김16ㅂ,대출가능,입실초등학교
8893,단행본,0000014110,톨스토이 단편선,L. N. 톨스토이 지음;권희정;김은경 옮김;이일선 그림,인디북,2005,892.8 톨57ㅌ,대출가능,입실초등학교
8894,단행본,0000014109,소나기,황순원 지음,다림,2012,813.6 황56ㅅ c.2,대출가능,입실초등학교
8895,단행본,0000014108,갈매기의 꿈,리처드 바크 지음;신현철 옮김,현문미디어,2007,843 바877ㄱ,대출가능,입실초등학교
8896,단행본,0000014107,삼국유사,일연 원작;이정범 글,알라딘북스,2009,813.5 일64ㅅ,대출가능,입실초등학교
8897,단행본,0000014106,옹고집전,박철 글,창비,2010,813.5 박83ㅇ,대출가능,입실초등학교
8898,단행본,0000014105,별,알퐁스 도데 지음;최복현 옮김,인디북,2008,863 도24ㅂ,대출가능,입실초등학교
8899,단행본,0000014104,장 발장,빅토르 위고 원작;신윤덕 옮김;강산 그림,삼성,2012,863 위15ㅈ,대출가능,입실초등학교
8900,단행본,0000014103,키다리 아저씨,진 웹스터 지음;김양미 옮김;김지혁 일러스트,인디고,2010,843 웹57ㅋ,대출가능,입실초등학교
8901,단행본,0000014100,(리마커블)천로역정,존 번연 원작;개리 슈미트 편집;배리 모우저 그림;배응준 옮김,규장,2007,234.3 번64ㅊ,대출가능,입실초등학교
8902,단행본,0000014099,100년 후에도 읽고 싶은 한국 명작 단편,한국명작단편선정위원회 엮음;김형준;이은천 [공]그림,예림당,2006,813.608 한16ㅂ c.2,대출가능,입실초등학교
8903,단행본,0000014098,15소년 표류기,쥘 베른 원작;조한기 옮김;김순금 그림,삼성,2012,863 베297ㅅ,대출가능,입실초등학교
8904,단행본,0000014097,샬롯의 거미줄,엘웬 브룻그 화이트 지음,시공주니어,2015,808.9 시15 v.3-35,대출가능,입실초등학교
8905,단행본,0000014096,꽃들에게 희망을,트리나 폴러스 지음,시공주니어,1999,843 폴294ㄲ c.10,대출가능,입실초등학교
8906,단행본,0000014093,마사코의 질문,손연자 지음;김재홍 그림,푸른책들,2011,813.8 손64ㅁ c.11,대출가능,입실초등학교
8907,단행본,0000014091,(장애를 넘어 인류애에 이른)헬렌 켈러,권태선 글;원혜영 그림,창비,2010,990.94 권883ㅎ c.2,대출가능,입실초등학교
8908,단행본,0000014090,무기 팔지 마세요!,위기철 지음;이희재 그림,청년사,2011,813.8 위18ㅁ c.4,대출가능,입실초등학교
8909,단행본,0000014089,초정리 편지,배유안 지음;홍선주 그림,창작과비평사,2012,813.8 배66ㅊ c.2,대출가능,입실초등학교
8910,단행본,0000014088,한국사 편지. 5: 대한제국부터 남북 화해 시대까지,박은봉 지음,책과함께어린이,2009,911 박67ㅎ v.5,대출가능,입실초등학교
8911,단행본,0000014087,한국사편지. 4: 조선후기부터 대한제국 성립까지,박은봉 지음,책과함께어린이,2009,911 박67ㅎ v.4,대출가능,입실초등학교
8912,단행본,0000014086,한국사 편지. 3: 조선 건국부터 조선 후기까지,박은봉 지음,책과함께어린이,2009,911 박67ㅎ v.3 c.2,대출가능,입실초등학교
8913,단행본,0000014085,한국사 편지. 2: 후삼국 시대부터 고려 시대까지,박은봉 지음,책과함께어린이,2009,911 박67ㅎ v.2 c.2,대출가능,입실초등학교
8914,단행본,0000014084,한국사 편지. 1: 원시 사회부터 통일 신라와 발해까지,박은봉 지음,책과함께어린이,2008,911 박67ㅎ v.1 c.2,대출가능,입실초등학교
8915,단행본,0000014083,꾸뻬 씨의 행복 여행,프랑수아 를로르 지음;오유란 옮김;베아트리체 리 그림,오래된미래,2013,863 를295ㄲ,대출가능,입실초등학교
8916,단행본,0000014082,사람은 무엇으로 사는가,레프 니꼴라예비치 똘스또이 지음,창비,2006,892.8 똘57ㅅ,대출가능,입실초등학교
8917,단행본,0000014079,마지막 전투,C. S. 루이스 지음,시공사,2011,843 나198 v.7,대출가능,입실초등학교
8918,단행본,0000014078,은의자,C. S. 루이스 글,시공주니어,2011,843 나198 v.6,대출가능,입실초등학교
8919,단행본,0000014077,새벽 출정호의 항해,C. S. 루이스 지음,시공주니어,2011,843 나198 v.5,대출가능,입실초등학교
